940,Fran. Javier,García Fernández,Spain,Real Betis,MID,78
941,Karim,El Ahmadi,Morocco,Al Ittihad,MID,78
942,Sergio,Álvarez Conde,Spain,RC Celta,GK,78
943,Adriano,Correia Claro,Brazil,Be?ikta? JK,DEF,78
944,Graziano,Pellè,Italy,Shandong Luneng Taishan,ATT,78
945,Itumeleng,Khune,South Africa,Kaizer Chiefs,GK,78
946,Nicolás,Pareja,Argentina,Club Atlas,DEF,78
947,Fernando,Gago,Argentina,Buenos Aires,MID,78
948,Gonzalo,Castro,Germany,VfB Stuttgart,MID,78
949,Dušan,Basta,Serbia,Lazio,DEF,78
950,Ignazio,Abate,Italy,Milan,DEF,78
951,Jonny,Evans,Northern Ireland,Leicester City,DEF,78
952,José Miguel,da Rocha Fonte,Portugal,LOSC Lille,DEF,78
953,Eljero,Elia,Holland,Medipol Ba?ak?ehir FK,MID,78
954,Kevin,Mirallas,Belgium,Fiorentina,MID,78
955,Manuel,García Sánchez,Spain,D. Alavés,MID,78
956,Jorge,Andújar Moreno,Spain,Levante UD,DEF,78
957,Niklas,Moisander,Finland,SV Werder Bremen,DEF,78
958,Victor,Moses,Nigeria,Chelsea,ATT,78
959,Cristian,Ansaldi,Argentina,Torino,DEF,78
960,Zlatko,Junuzovi?,Austria,FC Red Bull Salzburg,MID,78
961,James,Tomkins,England,Crystal Palace,DEF,78
962,David,Ospina,Colombia,Napoli,GK,78
963,Cristian,Zapata,Colombia,Milan,DEF,78
964,Esteban,Granero Molina,Spain,RCD Espanyol,MID,78
965,Miguel,Layún,Mexico,Villarreal CF,DEF,78
966,Jeremain,Lens,Holland,Be?ikta? JK,MID,78
967,Loïc,Rémy,France,LOSC Lille,ATT,78
968,Damien,Da Silva,France,Stade Rennais FC,DEF,78
969,A. Hernanes,de Carvalho A. Lima,Brazil,Hebei China Fortune FC,MID,78
970,Guilherme Alvim,Marinato,Russia,Lokomotiv Moscow,GK,78
971,Luiz Adriano,Souza da Silva,Brazil,Spartak Moscow,ATT,78
972,Sebastian,De Maio,France,Bologna,DEF,78
973,Martín,Cáceres,Uruguay,Lazio,DEF,78
974,Nordin,Amrabat,Morocco,Al Nassr,MID,78
975,Konstantinos,Mitroglou,Greece,Olympique de Marseille,ATT,78
976,Neven,Suboti?,Serbia,AS Saint-Étienne,DEF,78
977,Angelo,Ogbonna,Italy,West Ham United,DEF,78
978,Sandro,Wagner,Germany,FC Bayern München,ATT,78
979,Mehdi,Carcela-González,Morocco,Standard de Liège,MID,78
980,Christian,Benteke,Belgium,Crystal Palace,ATT,78
981,Lucas,Pratto,Argentina,River Plate,ATT,78
982,Kyriakos,Papadopoulos,Greece,Hamburger SV,DEF,78
983,Romain,Alessandrini,France,LA Galaxy,MID,78
984,Joshua,King,Norway,Bournemouth,ATT,78
985,Elías,Hernández,Mexico,Cruz Azul,MID,78
986,Marco,Fabián,Mexico,Eintracht Frankfurt,MID,78
987,Keisuke,Honda,Japan,Melbourne Victory,MID,78
988,Rafael,Tolói,Brazil,Atalanta,DEF,78
989,Clément,Grenier,France,Stade Rennais FC,MID,78
990,Jefferson,Nascimento,Brazil,Sporting CP,DEF,78
991,James,McCarthy,Republic of Ireland,Everton,MID,78
992,Senad,Luli?,Bosnia and Herzegovina,Lazio,MID,78
993,Volkan,Babacan,Turkey,Medipol Ba?ak?ehir FK,GK,78
994,Hugo Miguel,Almeida Costa Lopes,Portugal,Akhisar Belediyespor,DEF,78
995,Daniel Filipe,Martins Carriço,Portugal,Sevilla FC,DEF,78
996,Jonjo,Shelvey,England,Newcastle United,MID,78
997,Etrit,Berisha,Albania,Atalanta,GK,78
998,Ander,Iturraspe Derteano,Spain,Athletic Club,MID,78
999,Julian,Baumgartlinger,Austria,Bayer 04 Leverkusen,MID,78
1000,Luuk,de Jong,Holland,PSV,ATT,78
1001,Christian,Kabasele,Belgium,Watford,DEF,78
1002,Michail,Antonio,England,West Ham United,ATT,78
1003,Pascal,Groß,Germany,Brighton & Hove Albion,MID,78
1004,Chris,Wood,New Zealand,Burnley,ATT,78
1005,Marvin,Plattenhardt,Germany,Hertha BSC,DEF,78
1006,Elkeson,de Oliveira Cardoso,Brazil,Shanghai SIPG FC,ATT,78
1007,André,Schürrle,Germany,Fulham,MID,78
1008,Iago,Herrerín Buisán,Spain,Athletic Club,GK,78
1009,Nemanja,Gudelj,Serbia,Sporting CP,MID,78
1010,Roberto,Soriano,Italy,Torino,MID,78
1011,Rémy,Cabella,France,AS Saint-Étienne,MID,78
1012,Wahbi,Khazri,Tunisia,AS Saint-Étienne,ATT,78
1013,Adrián,San Miguel Castillo,Spain,West Ham United,GK,78
1014,Andros,Townsend,England,Crystal Palace,MID,78
1015,Alfreð,Finnbogason,Iceland,FC Augsburg,ATT,78
1016,Giovanni,Moreno,Colombia,Shanghai Greenland Shenhua FC,MID,78
1017,Enzo,Pérez,Argentina,River Plate,MID,78
1018,O?uzhan,Özyakup,Turkey,Be?ikta? JK,MID,78
1019,Callum,Wilson,England,Bournemouth,ATT,78
1020,Grzegorz,Krychowiak,Poland,Lokomotiv Moscow,MID,78
1021,Florian,Lejeune,France,Newcastle United,DEF,78
1022,Benjamin,Stambouli,France,FC Schalke 04,DEF,78
1023,Cláudio Pires,de Morais Ramos,Portugal,Tondela,GK,78
1024,Bibras,Natcho,Israel,Olympiacos CFP,MID,78
1025,Mathew,Ryan,Australia,Brighton & Hove Albion,GK,78
1026,Oriol,Romeu Vidal,Spain,Southampton,MID,78
1027,Matthew,Lowton,England,Burnley,DEF,78
1028,Pablo,Hernández,Chile,Independiente,MID,78
1029,Anaitz,Arbilla Zabala,Spain,SD Eibar,DEF,78
1030,Hans,Vanaken,Belgium,Club Brugge KV,MID,78
1031,Tomáš,Koubek,Czech Republic,Stade Rennais FC,GK,78
1032,Lucas,Digne,France,Everton,DEF,78
1033,Nacer,Chadli,Belgium,West Bromwich Albion,MID,78
1034,Nico,Schulz,Germany,TSG 1899 Hoffenheim,DEF,78
1035,Christopher,Schindler,Germany,Huddersfield Town,DEF,78
1036,Juan Guilherme,Nunes Jesus,Brazil,Roma,DEF,78
1037,Riccardo,Saponara,Italy,Sampdoria,MID,78
1038,Vladimír,Darida,Czech Republic,Hertha BSC,MID,78
1039,Ciprian,T?t?ru?anu,Romania,FC Nantes,GK,78
1040,Jordan,Veretout,France,Fiorentina,MID,78
1041,Cristiano,Piccini,Italy,Valencia CF,DEF,78
1042,Jérôme,Roussillon,France,VfL Wolfsburg,DEF,78
1043,Fernando Lucas,Martins,Brazil,Spartak Moscow,MID,78
1044,Valère,Germain,France,Olympique de Marseille,ATT,78
1045,André,Carrillo,Peru,Al Hilal,MID,78
1046,Jamaal,Lascelles,England,Newcastle United,DEF,78
1047,Adrien,Trebel,France,RSC Anderlecht,MID,78
1048,Tomáš,Vaclík,Czech Republic,Sevilla FC,GK,78
1049,Baptiste,Reynet,France,Toulouse Football Club,GK,78
1050,Santiago,Arias,Colombia,Atlético Madrid,DEF,78
1051,Kurt,Zouma,France,Everton,DEF,78
1052,Santiago,García,Uruguay,Godoy Cruz,ATT,78
1053,Mário Rui,Silva Duarte,Portugal,Napoli,DEF,78
1054,Raúl,Jiménez,Mexico,Wolverhampton Wanderers,ATT,78
1055,Fayçal,Fajr,Morocco,Stade Malherbe Caen,MID,78
1056,Marcelo,dos Santos Ferreira,Brazil,Sporting CP,DEF,78
1057,Niclas,Füllkrug,Germany,Hannover 96,ATT,78
1058,Lucas,Castro,Argentina,Cagliari,MID,78
1059,Sébastien,Haller,France,Eintracht Frankfurt,ATT,78
1060,Leonardo,Pavoletti,Italy,Cagliari,ATT,78
1061,Vlad,Chiriche?,Romania,Napoli,DEF,78
1062,Luke,Shaw,England,Manchester United,DEF,78
1063,Mattia,De Sciglio,Italy,Juventus,DEF,78
1064,Denys,Garmash,Ukraine,FC Dynamo Kyiv,MID,78
1065,Maximilian,Arnold,Germany,VfL Wolfsburg,MID,78
1066,Mitchell,Weiser,Germany,Bayer 04 Leverkusen,DEF,78
1067,Matheus,Lima Magalhães,Brazil,SC Braga,GK,78
1068,Bryan,Cristante,Italy,Roma,MID,78
1069,Adnan,Januzaj,Belgium,Real Sociedad,ATT,78
1070,Andreas Hugo,Hoelgebaum Pereira,Brazil,Manchester United,MID,78
1071,Hiroki,Sakai,Japan,Olympique de Marseille,DEF,78
1072,Óliver,Torres Muñoz,Spain,FC Porto,MID,78
1073,Tiago Luis,Volpi,Brazil,Querétaro,GK,78
1074,Raphaël,Guerreiro,Portugal,Borussia Dortmund,DEF,78
1075,Garry,Mendes Rodrigues,Cape Verde Islands,Galatasaray SK,MID,78
1076,Jonas,Hofmann,Germany,Borussia Mönchengladbach,MID,78
1077,Alexander,Szymanowski,Argentina,CD Leganés,MID,78
1078,Otávio Edmilson,da Silva Monteiro,Brazil,FC Porto,MID,78
1079,Juan Fernando,Quintero,Colombia,River Plate,MID,78
1080,Marcel,Halstenberg,Germany,RB Leipzig,DEF,78
1081,Paulo André,Rodrigues Oliveira,Portugal,SD Eibar,DEF,78
1082,Domenico,Berardi,Italy,Sassuolo,ATT,78
1083,Pere,Pons Riera,Spain,Girona FC,MID,78
1084,Roberto,Gagliardini,Italy,Inter,MID,78
1085,Philipp,Max,Germany,FC Augsburg,DEF,78
1086,Pione,Sisto,Denmark,RC Celta,ATT,78
1087,Ricardo,Sousa Esgaio,Portugal,SC Braga,MID,78
1088,Leander,Dendoncker,Belgium,Wolverhampton Wanderers,DEF,78
1089,Mario,Lemina,Gabon,Southampton,MID,78
1090,Wylan,Cyprien,France,OGC Nice,MID,78
1091,Niklas,Stark,Germany,Hertha BSC,DEF,78
1092,Mohamed,Elneny,Egypt,Arsenal,MID,78
1093,Diego,Laxalt,Uruguay,Milan,MID,78
1094,Facundo,Ferreyra,Argentina,SL Benfica,ATT,78
1095,Alexandr,Selikhov,Russia,Spartak Moscow,GK,78
1096,Johan,Mojica,Colombia,Girona FC,DEF,78
1097,Wilmar,Barrios,Colombia,Buenos Aires,MID,78
1098,Carlos,Izquierdoz,Argentina,Buenos Aires,DEF,78
1099,Emiliano,Rigoni,Argentina,Atalanta,MID,78
1100,Duván,Zapata,Colombia,Atalanta,ATT,78
1101,Nikola,Maksimovi?,Serbia,Napoli,DEF,78
1102,Alireza,Jahanbakhsh,Iran,Brighton & Hove Albion,MID,78
1103,Marco,Sportiello,Italy,Frosinone,GK,78
1104,Ander,Capa Rodríguez,Spain,Athletic Club,DEF,78
1105,Kenny,Tete,Holland,Olympique Lyonnais,DEF,78
1106,Allan,Saint-Maximin,France,OGC Nice,ATT,78
1107,Stanislav,Lobotka,Slovakia,RC Celta,MID,78
1108,Wendell,Nascimento Borges,Brazil,Bayer 04 Leverkusen,DEF,78
1109,João Paulo,Dias Fernandes,Portugal,SC Braga,ATT,78
1110,Bartolomeu,Quissanga,Angola,Lazio,DEF,78
1111,Giovanni,Simeone,Argentina,Fiorentina,ATT,78
1112,Islam,Slimani,Algeria,Fenerbahçe SK,ATT,78
1113,Gonzalo,Escalante,Argentina,SD Eibar,MID,78
1114,Diego Carlos,Santos Silva,Brazil,FC Nantes,DEF,78
1115,Yerry,Mina,Colombia,Everton,DEF,78
1116,Andrija,Živkovi?,Serbia,SL Benfica,ATT,78
1117,Germán,Conti,Argentina,SL Benfica,DEF,78
1118,Pablo,Maffeo Becerra,Spain,VfB Stuttgart,DEF,78
1119,Daniel,Ceballos Fernández,Spain,Real Madrid,MID,78
1120,Petros Matheus,dos Santos Araujo,Brazil,Al Nassr,MID,78
1121,Marvelous,Nakamba,Zimbabwe,Club Brugge KV,MID,78
1122,Enes,Ünal,Turkey,R. Valladolid CF,ATT,78
1123,Omar,Al Soma,Syria,Al Ahli,ATT,78
1124,Valentin,Rongier,France,FC Nantes,MID,78
1125,David,Soria Solís,Spain,Getafe CF,GK,78
1126,Lucas,Torreira,Uruguay,Arsenal,MID,78
1127,Adam,Maruši?,Montenegro,Lazio,MID,78
1128,Diogo José,Teixeira da Silva,Portugal,Wolverhampton Wanderers,ATT,78
1129,Jesús,Vallejo Lázaro,Spain,Real Madrid,DEF,78
1130,Nadiem,Amiri,Germany,TSG 1899 Hoffenheim,MID,78
1131,Abdou,Diallo,France,Borussia Dortmund,DEF,78
1132,Gonzalo,Martínez,Argentina,River Plate,MID,78
1133,Marcos,Díaz,Argentina,Club Atlético Huracán,GK,78
1134,André,Onana,Cameroon,Ajax,GK,78
1135,Daniel,Castelo Podence,Portugal,Olympiacos CFP,MID,78
1136,Lorenzo,Pellegrini,Italy,Roma,MID,78
1137,Manuel,Akanji,Switzerland,Borussia Dortmund,DEF,78
1138,João Pedro,Barradas Novais,Portugal,SC Braga,MID,78
1139,Franck Yannick,Kessié,Côte d'Ivoire,Milan,MID,78
1140,Filip,Krovinovi?,Croatia,SL Benfica,MID,78
1141,Trent,Alexander-Arnold,England,Liverpool,DEF,78
1142,Amine,Harit,Morocco,FC Schalke 04,ATT,78
1143,Santiago,Ascacíbar,Argentina,VfB Stuttgart,MID,78
1144,Houssem,Aouar,France,Olympique Lyonnais,MID,78
1145,Tanguy,Ndombele,France,Olympique Lyonnais,MID,78
1146,Enis,Bardhi,FYR Macedonia,Levante UD,MID,78
1147,Rúben,Alves Dias,Portugal,SL Benfica,DEF,78
1148,Lorenzo,Morón García,Spain,Real Betis,ATT,78
1149,Jermain,Defoe,England,Bournemouth,ATT,77
1150,Jonatan,Soriano Casas,Spain,Beijing Guoan,ATT,77
1151,Diego,Benaglio,Switzerland,AS Monaco Football Club SA,GK,77
1152,Mehmet,Topal,Turkey,Fenerbahçe SK,MID,77
1153,Jimmy,Briand,France,FC Girondins de Bordeaux,ATT,77
1154,Scott,Brown,Scotland,Celtic,MID,77
1155,Heurelho,Silva Gomes,Brazil,Watford,GK,77
1156,Sergio,García de la Fuente,Spain,RCD Espanyol,ATT,77
1157,Vágner,Silva de Souza,Brazil,Be?ikta? JK,ATT,77
1158,Blerim,Džemaili,Switzerland,Bologna,MID,77
1159,Federico,Marchetti,Italy,Genoa,GK,77
1160,Jérémy,Morel,France,Olympique Lyonnais,DEF,77
1161,Guillermo,Ochoa,Mexico,Standard de Liège,GK,77
1162,Ragnar,Klavan,Estonia,Cagliari,DEF,77
1163,Jesús,Dátolo,Argentina,Club Atlético Banfield,MID,77
1164,Iván,Ramis Barrios,Spain,SD Eibar,DEF,77
1165,Anderson Luís,da Silva,Brazil,SL Benfica,DEF,77
1166,Klaas-Jan,Huntelaar,Holland,Ajax,ATT,77
1167,Aaron,Lennon,England,Burnley,MID,77
1168,Rubens,Sambueza,Argentina,Deportivo Toluca,MID,77
1169,Per Ciljan,Skjelbred,Norway,Hertha BSC,MID,77
1170,Darío,Cvitanich,Argentina,Club Atlético Banfield,ATT,77
1171,Rodrigo,Palacio,Argentina,Bologna,ATT,77
1172,Mauro,Zárate,Argentina,Buenos Aires,ATT,77
1173,Jorge,Molina Vidal,Spain,Getafe CF,ATT,77
1174,Michael,Bradley,United States,Toronto FC,MID,77
1175,Markel,Bergara Larrañaga,Spain,Getafe CF,MID,77
1176,Guillaume,Hoarau,France,BSC Young Boys,ATT,77
1177,Alfredo,Talavera,Mexico,Deportivo Toluca,GK,77
1178,Thomas,Vermaelen,Belgium,FC Barcelona,DEF,77
1179,Fernando Javier,Llorente Torres,Spain,Tottenham Hotspur,ATT,77
1180,Vedad,Ibiševi?,Bosnia and Herzegovina,Hertha BSC,ATT,77
1181,Ben,Foster,England,Watford,GK,77
1182,Curtis,Davies,England,Derby County,DEF,77
1183,Bradley,Wright-Phillips,England,New York Red Bulls,ATT,77
1184,Gabriel,Paletta,Italy,Jiangsu Suning FC,DEF,77
1185,Gustavo,Cabral,Argentina,RC Celta,DEF,77
1186,Danilo,Larangeira,Brazil,Bologna,DEF,77
1187,Federico,Higuaín,Argentina,Columbus Crew SC,MID,77
1188,Márcio Rafael,Ferreira de Souza,Brazil,FC Bayern München,DEF,77
1189,Antonio,Barragán Fernández,Spain,Real Betis,DEF,77
1190,Ryan,Shawcross,England,Stoke City,DEF,77
1191,Jay,Rodriguez,England,West Bromwich Albion,ATT,77
1192,Lorenzo,De Silvestri,Italy,Torino,DEF,77
1193,Giovani,dos Santos,Mexico,LA Galaxy,ATT,77
1194,Jonathan,dos Santos,Mexico,LA Galaxy,MID,77
1195,Diego,Buonanotte,Argentina,Universidad Católica,MID,77
1196,Gervais,Yao Kouassi,Côte d'Ivoire,Parma,ATT,77
1197,Mario,Suárez Mata,Spain,Guizhou Hengfeng FC,MID,77
1198,Ignacio,Scocco,Argentina,River Plate,ATT,77
1199,Perparim,Hetemaj,Finland,Chievo Verona,MID,77
1200,David,Zurutuza,France,Real Sociedad,MID,77
1201,Óscar,Trejo,Argentina,Rayo Vallecano,MID,77
1202,Adrián,López Álvarez,Spain,FC Porto,ATT,77
1203,Felipe,Caicedo,Ecuador,Lazio,ATT,77
1204,Vadis,Odjidja-Ofoe,Belgium,KAA Gent,MID,77
1205,Jozy,Altidore,United States,Toronto FC,ATT,77
1206,Winston,Reid,New Zealand,West Ham United,DEF,77
1207,André,Ayew,Ghana,Fenerbahçe SK,ATT,77
1208,Nahuel,Guzmán,Argentina,Tigres U.A.N.L.,GK,77
1209,Régis,Gurtner,France,Amiens SC,GK,77
1210,Fabian,Johnson,United States,Borussia Mönchengladbach,MID,77
1211,Martin,Harnik,Austria,SV Werder Bremen,ATT,77
1212,Etienne,Capoue,France,Watford,MID,77
1213,Papakouli,Diop,Senegal,SD Eibar,MID,77
1214,Pedro,Mosquera Parada,Spain,RC Deportivo,MID,77
1215,Miralem,Sulejmani,Serbia,BSC Young Boys,MID,77
1216,Makoto,Hasebe,Japan,Eintracht Frankfurt,MID,77
1217,Marek,Suchý,Czech Republic,FC Basel,DEF,77
1218,Jose,Holebas,Greece,Watford,DEF,77
1219,Andy,Carroll,England,West Ham United,ATT,77
1220,Maximiliano,Pereira,Uruguay,FC Porto,DEF,77
1221,Carlos,Sánchez,Colombia,West Ham United,MID,77
1222,Roberto,Rosales,Venezuela,Málaga CF,DEF,77
1223,Max,Gradel,Côte d'Ivoire,Toulouse Football Club,MID,77
1224,Troy,Deeney,England,Watford,ATT,77
1225,Fin,Bartels,Germany,SV Werder Bremen,MID,77
1226,Giovanni,Sio,Côte d'Ivoire,Montpellier Hérault SC,ATT,77
1227,Mathias,Jørgensen,Denmark,Huddersfield Town,DEF,77
1228,Yuri,Berchiche Izeta,Spain,Athletic Club,DEF,77
1229,Eric Maxim,Choupo-Moting,Cameroon,Stoke City,MID,77
1230,Roberto,Jiménez Gago,Spain,RCD Espanyol,GK,77
1231,Mathieu,Dossevi,Togo,Toulouse Football Club,MID,77
1232,Nicolai,Müller,Germany,Eintracht Frankfurt,MID,77
1233,Michael,Lang,Switzerland,Borussia Mönchengladbach,DEF,77
1234,Joe,Allen,Wales,Stoke City,MID,77
1235,Benjamin,Moukandjo,Cameroon,Beijing Renhe,ATT,77
1236,Mikel,San José Domínguez,Spain,Athletic Club,MID,77
1237,Andrea,Poli,Italy,Bologna,MID,77
1238,Yoel,Rodríguez Oterino,Spain,SD Eibar,GK,77
1239,Odion,Ighalo,Nigeria,Changchun Yatai FC,ATT,77
1240,Kieran,Gibbs,England,West Bromwich Albion,DEF,77
1241,Danny,Welbeck,England,Arsenal,ATT,77
1242,Matt,Ritchie,Scotland,Newcastle United,MID,77
1243,Bernardo,Espinosa,Colombia,Girona FC,DEF,77
1244,Ivan,Radovanovi?,Serbia,Chievo Verona,MID,77
1245,Jefferson,Montero,Ecuador,Swansea City,MID,77
1246,Ashley,Barnes,Austria,Burnley,ATT,77
1247,Onur,K?vrak,Turkey,Trabzonspor,GK,77
1248,Viktor,Vasin,Russia,CSKA Moscow,DEF,77
1249,Rafael,de Souza Pereira,Brazil,Tigres U.A.N.L.,MID,77
1250,Daryl,Janmaat,Holland,Watford,DEF,77
1251,Lautaro,Acosta,Argentina,Club Atlético Lanús,ATT,77
1252,Carlos,Villanueva,Chile,Al Ittihad,MID,77
1253,Marcel,Schmelzer,Germany,Borussia Dortmund,DEF,77
1254,Alfred,N'Diaye,Senegal,Málaga CF,MID,77
1255,Gustavo,Bou,Argentina,Racing Club,ATT,77
1256,Aleksandar,Dragovi?,Austria,Bayer 04 Leverkusen,DEF,77
1257,Yannick,Bolasie,Congo DR,Aston Villa,MID,77
1258,Caiuby Fr.,da Silva,Brazil,FC Augsburg,MID,77
1259,Salomón,Rondón,Venezuela,Newcastle United,ATT,77
1260,Alex,McCarthy,England,Southampton,GK,77
1261,Bastian,Oczipka,Germany,FC Schalke 04,DEF,77
1262,Danny,Latza,Germany,1. FSV Mainz 05,MID,77
1263,Victor,Sánchez Mata,Spain,RCD Espanyol,DEF,77
1264,Víctor,Vázquez Solsona,Spain,Toronto FC,MID,77
1265,José Ángel,Valdés Díaz,Spain,SD Eibar,DEF,77
1266,Eliaquim,Mangala,France,Manchester City,DEF,77
1267,Benjamin,André,France,Stade Rennais FC,MID,77
1268,Celso,Borges,Costa Rica,Göztepe SK,MID,77
1269,Tomás,Rincón,Venezuela,Torino,MID,77
1270,Leandro,Chichizola,Argentina,Getafe CF,GK,77
1271,Diego,Reyes,Mexico,Fenerbahçe SK,DEF,77
1272,Andrea,Bertolacci,Italy,Milan,MID,77
1273,Javier,Aquino,Mexico,Tigres U.A.N.L.,MID,77
1274,Sergio,Padt,Holland,FC Groningen,GK,77
1275,Juan Pedro,Ramírez López,Spain,Girona FC,DEF,77
1276,Romain,Hamouma,France,AS Saint-Étienne,MID,77
1277,Emanuele,Giaccherini,Italy,Chievo Verona,ATT,77
1278,Steve,Cook,England,Bournemouth,DEF,77
1279,Davy,Pröpper,Holland,Brighton & Hove Albion,MID,77
1280,Arnaud,Souquet,France,OGC Nice,DEF,77
1281,Nemanja,Pej?inovi?,Serbia,Changchun Yatai FC,DEF,77
1282,André,Almeida Pinto,Portugal,Sporting CP,DEF,77
1283,Hernán,Pérez,Paraguay,RCD Espanyol,MID,77
1284,Martín,Montoya Torralbo,Spain,Brighton & Hove Albion,DEF,77
1285,Charlie,Austin,England,Southampton,ATT,77
1286,Teófilo,Gutiérrez,Colombia,Junior FC,ATT,77
1287,Nicolás,Lodeiro,Uruguay,Seattle Sounders FC,MID,77
1288,Jordan,Ayew,Ghana,Crystal Palace,ATT,77
1289,Juan Miguel,Jiménez López,Spain,Real Sociedad,ATT,77
1290,Patrick,Herrmann,Germany,Borussia Mönchengladbach,MID,77
1291,Celso,Ortíz,Paraguay,Monterrey,MID,77
1292,Rogelio,Funes Mori,Argentina,Monterrey,ATT,77
1293,Manolo,Gabbiadini,Italy,Southampton,ATT,77
1294,Nicolas,Pallois,France,FC Nantes,DEF,77
1295,Roberto,Inglese,Italy,Parma,ATT,77
1296,Sergi,Gómez Solà,Spain,Sevilla FC,DEF,77
1297,Ramiro,Funes Mori,Argentina,Villarreal CF,DEF,77
1298,Wilson Bruno,Naval Costa Eduardo,Portugal,SC Braga,ATT,77
1299,Nicolai,Jørgensen,Denmark,Feyenoord,ATT,77
1300,Lewis,Dunk,England,Brighton & Hove Albion,DEF,77
1301,Emre,Çolak,Turkey,Al Wehda,MID,77
1302,Pedro Mba,Obiang Avomo,Spain,West Ham United,MID,77
1303,Sebastian,Rode,Germany,Borussia Dortmund,MID,77
1304,Bruno,González Cabrera,Spain,Getafe CF,DEF,77
1305,Pedro Filipe,Teodósio Mendes,Portugal,Montpellier Hérault SC,DEF,77
1306,Lorenzo,Tonelli,Italy,Sampdoria,DEF,77
1307,Agustín,Marchesín,Argentina,Club América,GK,77
1308,Cédric Ricardo,Alves Soares,Portugal,Southampton,DEF,77
1309,Paul-Georges,Ntep,France,VfL Wolfsburg,MID,77
1310,Robbie,Brady,Republic of Ireland,Burnley,MID,77
1311,Martin,Hinteregger,Austria,FC Augsburg,DEF,77
1312,Timmy,Chandler,United States,Eintracht Frankfurt,DEF,77
1313,Aleix,Vidal Parreu,Spain,Sevilla FC,DEF,77
1314,Alexander,Schwolow,Germany,Sport-Club Freiburg,GK,77
1315,Leonardo,Spinazzola,Italy,Juventus,MID,77
1316,Tonny,Vilhena,Holland,Feyenoord,MID,77
1317,Damián,Suárez,Uruguay,Getafe CF,DEF,77
1318,Eric Fernando,Botteghin,Brazil,Feyenoord,DEF,77
1319,M'Baye,Niang,Senegal,Torino,ATT,77
1320,Christophe,Kerbrat,France,En Avant de Guingamp,DEF,77
1321,Bouna,Sarr,France,Olympique de Marseille,DEF,77
1322,Emiliano,Sala,Argentina,FC Nantes,ATT,77
1323,Okay,Yoku?lu,Turkey,RC Celta,MID,77
1324,Jorge Djaniny,Tavares Semedo,Cape Verde Islands,Al Ahli,ATT,77
1325,Alberto,Moreno Pérez,Spain,Liverpool,DEF,77
1326,James,Ward-Prowse,England,Southampton,MID,77
1327,Lucas,Ocampos,Argentina,Olympique de Marseille,MID,77
1328,Dominique,Heintz,Germany,Sport-Club Freiburg,DEF,77
1329,Denis,Cheryshev,Russia,Valencia CF,MID,77
1330,Jordan,Lukaku,Belgium,Lazio,MID,77
1331,Fernando,Marçal de Oliveira,Brazil,Olympique Lyonnais,DEF,77
1332,Roger,Martí Salvador,Spain,Levante UD,ATT,77
1333,Yussuf,Poulsen,Denmark,RB Leipzig,ATT,77
1334,Giancarlo,González,Costa Rica,Bologna,DEF,77
1335,Filip,Kosti?,Serbia,Eintracht Frankfurt,MID,77
1336,Yassine,Bounou,Morocco,Girona FC,GK,77
1337,Jozabed,Sánchez Ruiz,Spain,RC Celta,MID,77
1338,Rubén,Blanco Veiga,Spain,RC Celta,GK,77
1339,Valentino,Lazaro,Austria,Hertha BSC,MID,77
1340,Rubén,Peña Jiménez,Spain,SD Eibar,DEF,77
1341,Marco,Benassi,Italy,Fiorentina,MID,77
1342,Sofiane,Boufal,Morocco,RC Celta,ATT,77
1343,Vincenzo,Grifo,Italy,TSG 1899 Hoffenheim,MID,77
1344,Dominik,Kohr,Germany,Bayer 04 Leverkusen,MID,77
1345,José Pedro,Malheiro de Sá,Portugal,FC Porto,GK,77
1346,Avilés,Hurtado,Colombia,Monterrey,ATT,77
1347,Davie,Selke,Germany,Hertha BSC,ATT,77
1348,Ludwig,Augustinsson,Sweden,SV Werder Bremen,DEF,77
1349,Jorrit,Hendrix,Holland,PSV,MID,77
1350,Nicolás,Castillo,Chile,SL Benfica,ATT,77
1351,Divock,Origi,Belgium,Liverpool,ATT,77
1352,Erick,Pulgar,Chile,Bologna,MID,77
1353,Ruben,Loftus-Cheek,England,Chelsea,MID,77
1354,Frank,Fabra,Colombia,Buenos Aires,DEF,77
1355,Alexey,Miranchuk,Russia,Lokomotiv Moscow,MID,77
1356,Benjamin,Bourigeaud,France,Stade Rennais FC,MID,77
1357,Daniel,Torres,Colombia,D. Alavés,MID,77
1358,Lisandro,López,Argentina,Genoa,DEF,77
1359,Pablo,Pérez,Argentina,Buenos Aires,MID,77
1360,Joaquín,Correa,Argentina,Lazio,MID,77
1361,Rúben Miguel,Nunes Vezo,Portugal,Valencia CF,DEF,77
1362,Youssouf,Sabaly,Senegal,FC Girondins de Bordeaux,DEF,77
1363,Marcelo Augusto,Ferreira Teixeira,Brazil,SC Braga,DEF,77
1364,Léo,Dubois,France,Olympique Lyonnais,DEF,77
1365,Dakonam,Djené,Togo,Getafe CF,DEF,77
1366,José,Izquierdo,Colombia,Brighton & Hove Albion,MID,77
1367,Jonathan,Calleri,Argentina,D. Alavés,ATT,77
1368,Jordan,Amavi,France,Olympique de Marseille,DEF,77
1369,Munir,El Haddadi,Spain,FC Barcelona,ATT,77
1370,Martin,Dúbravka,Slovakia,Newcastle United,GK,77
1371,Erick,Gutiérrez,Mexico,Pachuca,MID,77
